engine,part,src,dst,count,sum,prob
DDi50E190-60,尿素液位及温度传感器总成,1127_0,3364_17,1,28,0.035714286
DDi50E190-60,尿素液位及温度传感器总成,1127_0,4203_2,1,28,0.035714286
DDi50E190-60,尿素液位及温度传感器总成,1127_0,4750_16,1,28,0.035714286
DDi50E190-60,尿素液位及温度传感器总成,1127_0,51_5,1,28,0.035714286
DDi50E190-60,尿素液位及温度传感器总成,1127_0,523000_4,1,28,0.035714286
DDi50E190-60,尿素液位及温度传感器总成,1127_0,523004_4,3,28,0.107142857
DDi50E190-60,尿素液位及温度传感器总成,1127_0,523005_4,3,28,0.107142857
DDi50E190-60,尿素液位及温度传感器总成,1127_0,523010_1,2,28,0.071428571
DDi50E190-60,尿素液位及温度传感器总成,1127_0,523014_8,2,28,0.071428571
DDi50E190-60,尿素液位及温度传感器总成,1127_0,523024_12,1,28,0.035714286
DDi50E190-60,尿素液位及温度传感器总成,1127_0,523036_8,3,28,0.107142857
DDi50E190-60,尿素液位及温度传感器总成,1127_0,523041_1,3,28,0.107142857
DDi50E190-60,尿素液位及温度传感器总成,1127_0,524000_7,3,28,0.107142857
DDi50E190-60,尿素液位及温度传感器总成,1127_0,524007_12,1,28,0.035714286
DDi50E190-60,尿素液位及温度传感器总成,1127_1,51_1,2,21,0.095238095
DDi50E190-60,尿素液位及温度传感器总成,1127_1,523004_4,1,21,0.047619048
DDi50E190-60,尿素液位及温度传感器总成,1127_1,523005_4,2,21,0.095238095
DDi50E190-60,尿素液位及温度传感器总成,1127_1,523036_8,16,21,0.761904762
DDi50E190-60,尿素液位及温度传感器总成,1241_1,523000_4,1,6,0.166666667
DDi50E190-60,尿素液位及温度传感器总成,1241_1,523004_4,1,6,0.166666667
DDi50E190-60,尿素液位及温度传感器总成,1241_1,523005_4,1,6,0.166666667
DDi50E190-60,尿素液位及温度传感器总成,1241_1,523036_8,3,6,0.5
DDi50E190-60,尿素液位及温度传感器总成,132_3,132_6,14,20,0.7
DDi50E190-60,尿素液位及温度传感器总成,132_3,168_4,2,20,0.1
DDi50E190-60,尿素液位及温度传感器总成,132_3,51_6,2,20,0.1
DDi50E190-60,尿素液位及温度传感器总成,132_3,521021_2,1,20,0.05
DDi50E190-60,尿素液位及温度传感器总成,132_3,523000_4,1,20,0.05
DDi50E190-60,尿素液位及温度传感器总成,132_6,132_3,2,19,0.105263158
DDi50E190-60,尿素液位及温度传感器总成,132_6,157_3,2,19,0.105263158
DDi50E190-60,尿素液位及温度传感器总成,132_6,168_3,1,19,0.052631579
DDi50E190-60,尿素液位及温度传感器总成,132_6,168_4,2,19,0.105263158
DDi50E190-60,尿素液位及温度传感器总成,132_6,27_4,4,19,0.210526316
DDi50E190-60,尿素液位及温度传感器总成,132_6,3514_4,1,19,0.052631579
DDi50E190-60,尿素液位及温度传感器总成,132_6,444_4,1,19,0.052631579
DDi50E190-60,尿素液位及温度传感器总成,132_6,518151_1,1,19,0.052631579
DDi50E190-60,尿素液位及温度传感器总成,132_6,51_6,1,19,0.052631579
DDi50E190-60,尿素液位及温度传感器总成,132_6,520241_12,1,19,0.052631579
DDi50E190-60,尿素液位及温度传感器总成,132_6,520243_21,1,19,0.052631579
DDi50E190-60,尿素液位及温度传感器总成,132_6,523004_4,1,19,0.052631579
DDi50E190-60,尿素液位及温度传感器总成,132_6,523005_4,1,19,0.052631579
DDi50E190-60,尿素液位及温度传感器总成,1442_3,168_4,1,1,1
DDi50E190-60,尿素液位及温度传感器总成,157_3,132_3,3,15,0.2
DDi50E190-60,尿素液位及温度传感器总成,157_3,168_4,1,15,0.066666667
DDi50E190-60,尿素液位及温度传感器总成,157_3,27_4,1,15,0.066666667
DDi50E190-60,尿素液位及温度传感器总成,157_3,51_6,4,15,0.266666667
DDi50E190-60,尿素液位及温度传感器总成,157_3,520241_12,3,15,0.2
DDi50E190-60,尿素液位及温度传感器总成,157_3,520243_21,1,15,0.066666667
DDi50E190-60,尿素液位及温度传感器总成,157_3,523004_4,1,15,0.066666667
DDi50E190-60,尿素液位及温度传感器总成,157_3,523041_1,1,15,0.066666667
DDi50E190-60,尿素液位及温度传感器总成,157_5,518007_5,1,1,1
DDi50E190-60,尿素液位及温度传感器总成,1623_19,523001_3,1,1,1
DDi50E190-60,尿素液位及温度传感器总成,167_4,132_3,1,2,0.5
DDi50E190-60,尿素液位及温度传感器总成,167_4,27_4,1,2,0.5
DDi50E190-60,尿素液位及温度传感器总成,168_3,3514_4,2,3,0.666666667
DDi50E190-60,尿素液位及温度传感器总成,168_3,523036_8,1,3,0.333333333
DDi50E190-60,尿素液位及温度传感器总成,168_4,132_3,1,21,0.047619048
DDi50E190-60,尿素液位及温度传感器总成,168_4,132_6,1,21,0.047619048
DDi50E190-60,尿素液位及温度传感器总成,168_4,171_1,1,21,0.047619048
DDi50E190-60,尿素液位及温度传感器总成,168_4,27_4,1,21,0.047619048
DDi50E190-60,尿素液位及温度传感器总成,168_4,3364_7,1,21,0.047619048
DDi50E190-60,尿素液位及温度传感器总成,168_4,3514_4,2,21,0.095238095
DDi50E190-60,尿素液位及温度传感器总成,168_4,518013_4,1,21,0.047619048
DDi50E190-60,尿素液位及温度传感器总成,168_4,518017_1,1,21,0.047619048
DDi50E190-60,尿素液位及温度传感器总成,168_4,518151_1,3,21,0.142857143
DDi50E190-60,尿素液位及温度传感器总成,168_4,51_6,1,21,0.047619048
DDi50E190-60,尿素液位及温度传感器总成,168_4,520243_21,1,21,0.047619048
DDi50E190-60,尿素液位及温度传感器总成,168_4,523000_4,2,21,0.095238095
DDi50E190-60,尿素液位及温度传感器总成,168_4,523004_4,1,21,0.047619048
DDi50E190-60,尿素液位及温度传感器总成,168_4,523005_4,1,21,0.047619048
DDi50E190-60,尿素液位及温度传感器总成,168_4,523041_1,2,21,0.095238095
DDi50E190-60,尿素液位及温度传感器总成,168_4,524000_3,1,21,0.047619048
DDi50E190-60,尿素液位及温度传感器总成,171_1,1623_19,1,5,0.2
DDi50E190-60,尿素液位及温度传感器总成,171_1,3514_4,1,5,0.2
DDi50E190-60,尿素液位及温度传感器总成,171_1,520524_2,1,5,0.2
DDi50E190-60,尿素液位及温度传感器总成,171_1,523036_8,2,5,0.4
DDi50E190-60,尿素液位及温度传感器总成,171_3,3363_5,1,5,0.2
DDi50E190-60,尿素液位及温度传感器总成,171_3,520519_2,1,5,0.2
DDi50E190-60,尿素液位及温度传感器总成,171_3,520520_2,1,5,0.2
DDi50E190-60,尿素液位及温度传感器总成,171_3,520521_2,1,5,0.2
DDi50E190-60,尿素液位及温度传感器总成,171_3,523001_3,1,5,0.2
DDi50E190-60,尿素液位及温度传感器总成,1761_1,1761_17,2,6,0.333333333
DDi50E190-60,尿素液位及温度传感器总成,1761_1,1761_18,1,6,0.166666667
DDi50E190-60,尿素液位及温度传感器总成,1761_1,1761_9,1,6,0.166666667
DDi50E190-60,尿素液位及温度传感器总成,1761_1,520291_22,1,6,0.166666667
DDi50E190-60,尿素液位及温度传感器总成,1761_1,523036_8,1,6,0.166666667
DDi50E190-60,尿素液位及温度传感器总成,1761_17,1761_1,1,48,0.020833333
DDi50E190-60,尿素液位及温度传感器总成,1761_17,1761_18,8,48,0.166666667
DDi50E190-60,尿素液位及温度传感器总成,1761_17,2898_5,2,48,0.041666667
DDi50E190-60,尿素液位及温度传感器总成,1761_17,3226_9,1,48,0.020833333
DDi50E190-60,尿素液位及温度传感器总成,1761_17,3364_17,1,48,0.020833333
DDi50E190-60,尿素液位及温度传感器总成,1761_17,51_1,1,48,0.020833333
DDi50E190-60,尿素液位及温度传感器总成,1761_17,520524_2,1,48,0.020833333
DDi50E190-60,尿素液位及温度传感器总成,1761_17,521024_2,1,48,0.020833333
DDi50E190-60,尿素液位及温度传感器总成,1761_17,523000_4,6,48,0.125
DDi50E190-60,尿素液位及温度传感器总成,1761_17,523004_4,2,48,0.041666667
DDi50E190-60,尿素液位及温度传感器总成,1761_17,523005_4,2,48,0.041666667
DDi50E190-60,尿素液位及温度传感器总成,1761_17,523014_8,1,48,0.020833333
DDi50E190-60,尿素液位及温度传感器总成,1761_17,523036_8,15,48,0.3125
DDi50E190-60,尿素液位及温度传感器总成,1761_17,523041_1,6,48,0.125
DDi50E190-60,尿素液位及温度传感器总成,1761_18,1127_1,1,9,0.111111111
DDi50E190-60,尿素液位及温度传感器总成,1761_18,1761_1,1,9,0.111111111
DDi50E190-60,尿素液位及温度传感器总成,1761_18,520291_22,2,9,0.222222222
DDi50E190-60,尿素液位及温度传感器总成,1761_18,523000_4,2,9,0.222222222
DDi50E190-60,尿素液位及温度传感器总成,1761_18,523005_4,1,9,0.111111111
DDi50E190-60,尿素液位及温度传感器总成,1761_18,523036_8,2,9,0.222222222
DDi50E190-60,尿素液位及温度传感器总成,1761_9,3363_5,3,13,0.230769231
DDi50E190-60,尿素液位及温度传感器总成,1761_9,3364_27,4,13,0.307692308
DDi50E190-60,尿素液位及温度传感器总成,1761_9,3364_9,5,13,0.384615385
DDi50E190-60,尿素液位及温度传感器总成,1761_9,520524_2,1,13,0.076923077
DDi50E190-60,尿素液位及温度传感器总成,1769_11,523004_4,1,3,0.333333333
DDi50E190-60,尿素液位及温度传感器总成,1769_11,523036_8,1,3,0.333333333
DDi50E190-60,尿素液位及温度传感器总成,1769_11,523041_1,1,3,0.333333333
DDi50E190-60,尿素液位及温度传感器总成,27_4,132_3,4,21,0.19047619
DDi50E190-60,尿素液位及温度传感器总成,27_4,132_6,1,21,0.047619048
DDi50E190-60,尿素液位及温度传感器总成,27_4,157_3,5,21,0.238095238
DDi50E190-60,尿素液位及温度传感器总成,27_4,3514_4,2,21,0.095238095
DDi50E190-60,尿素液位及温度传感器总成,27_4,444_4,1,21,0.047619048
DDi50E190-60,尿素液位及温度传感器总成,27_4,4750_0,1,21,0.047619048
DDi50E190-60,尿素液位及温度传感器总成,27_4,51_6,4,21,0.19047619
DDi50E190-60,尿素液位及温度传感器总成,27_4,520241_12,1,21,0.047619048
DDi50E190-60,尿素液位及温度传感器总成,27_4,520243_0,1,21,0.047619048
DDi50E190-60,尿素液位及温度传感器总成,27_4,521022_2,1,21,0.047619048
DDi50E190-60,尿素液位及温度传感器总成,2898_5,27_4,1,125,0.008
DDi50E190-60,尿素液位及温度传感器总成,2898_5,3364_17,3,125,0.024
DDi50E190-60,尿素液位及温度传感器总成,2898_5,518006_5,1,125,0.008
DDi50E190-60,尿素液位及温度传感器总成,2898_5,520291_22,1,125,0.008
DDi50E190-60,尿素液位及温度传感器总成,2898_5,523000_4,36,125,0.288
DDi50E190-60,尿素液位及温度传感器总成,2898_5,523004_4,16,125,0.128
DDi50E190-60,尿素液位及温度传感器总成,2898_5,523005_4,18,125,0.144
DDi50E190-60,尿素液位及温度传感器总成,2898_5,523014_8,2,125,0.016
DDi50E190-60,尿素液位及温度传感器总成,2898_5,523036_8,36,125,0.288
DDi50E190-60,尿素液位及温度传感器总成,2898_5,523041_1,11,125,0.088
DDi50E190-60,尿素液位及温度传感器总成,3056_2,3216_2,7,17,0.411764706
DDi50E190-60,尿素液位及温度传感器总成,3056_2,3216_9,1,17,0.058823529
DDi50E190-60,尿素液位及温度传感器总成,3056_2,3226_12,1,17,0.058823529
DDi50E190-60,尿素液位及温度传感器总成,3056_2,523036_8,7,17,0.411764706
DDi50E190-60,尿素液位及温度传感器总成,3056_2,5743_9,1,17,0.058823529
DDi50E190-60,尿素液位及温度传感器总成,3057_2,3226_12,1,4,0.25
DDi50E190-60,尿素液位及温度传感器总成,3057_2,3226_2,2,4,0.5
DDi50E190-60,尿素液位及温度传感器总成,3057_2,523036_8,1,4,0.25
DDi50E190-60,尿素液位及温度传感器总成,3216_2,3056_2,7,17,0.411764706
DDi50E190-60,尿素液位及温度传感器总成,3216_2,3057_2,1,17,0.058823529
DDi50E190-60,尿素液位及温度传感器总成,3216_2,3216_9,3,17,0.176470588
DDi50E190-60,尿素液位及温度传感器总成,3216_2,3226_12,1,17,0.058823529
DDi50E190-60,尿素液位及温度传感器总成,3216_2,3251_9,1,17,0.058823529
DDi50E190-60,尿素液位及温度传感器总成,3216_2,523036_8,4,17,0.235294118
DDi50E190-60,尿素液位及温度传感器总成,3216_9,3056_2,9,25,0.36
DDi50E190-60,尿素液位及温度传感器总成,3216_9,3216_2,6,25,0.24
DDi50E190-60,尿素液位及温度传感器总成,3216_9,3226_9,1,25,0.04
DDi50E190-60,尿素液位及温度传感器总成,3216_9,3251_9,4,25,0.16
DDi50E190-60,尿素液位及温度传感器总成,3216_9,523036_8,1,25,0.04
DDi50E190-60,尿素液位及温度传感器总成,3216_9,5743_9,4,25,0.16
DDi50E190-60,尿素液位及温度传感器总成,3226_12,3057_2,1,4,0.25
DDi50E190-60,尿素液位及温度传感器总成,3226_12,3226_2,2,4,0.5
DDi50E190-60,尿素液位及温度传感器总成,3226_12,3226_9,1,4,0.25
DDi50E190-60,尿素液位及温度传感器总成,3226_2,3056_2,1,4,0.25
DDi50E190-60,尿素液位及温度传感器总成,3226_2,3057_2,1,4,0.25
DDi50E190-60,尿素液位及温度传感器总成,3226_2,3226_12,1,4,0.25
DDi50E190-60,尿素液位及温度传感器总成,3226_2,523026_12,1,4,0.25
DDi50E190-60,尿素液位及温度传感器总成,3226_9,1761_9,1,13,0.076923077
DDi50E190-60,尿素液位及温度传感器总成,3226_9,3057_2,1,13,0.076923077
DDi50E190-60,尿素液位及温度传感器总成,3226_9,3216_2,1,13,0.076923077
DDi50E190-60,尿素液位及温度传感器总成,3226_9,3216_9,4,13,0.307692308
DDi50E190-60,尿素液位及温度传感器总成,3226_9,3364_27,1,13,0.076923077
DDi50E190-60,尿素液位及温度传感器总成,3226_9,523036_8,1,13,0.076923077
DDi50E190-60,尿素液位及温度传感器总成,3226_9,5743_9,4,13,0.307692308
DDi50E190-60,尿素液位及温度传感器总成,3251_9,3216_2,1,13,0.076923077
DDi50E190-60,尿素液位及温度传感器总成,3251_9,3216_9,2,13,0.153846154
DDi50E190-60,尿素液位及温度传感器总成,3251_9,3226_9,8,13,0.615384615
DDi50E190-60,尿素液位及温度传感器总成,3251_9,523036_8,1,13,0.076923077
DDi50E190-60,尿素液位及温度传感器总成,3251_9,5743_9,1,13,0.076923077
DDi50E190-60,尿素液位及温度传感器总成,3363_5,1761_9,1,9,0.111111111
DDi50E190-60,尿素液位及温度传感器总成,3363_5,3364_27,1,9,0.111111111
DDi50E190-60,尿素液位及温度传感器总成,3363_5,3364_5,1,9,0.111111111
DDi50E190-60,尿素液位及温度传感器总成,3363_5,3364_9,3,9,0.333333333
DDi50E190-60,尿素液位及温度传感器总成,3363_5,523001_3,1,9,0.111111111
DDi50E190-60,尿素液位及温度传感器总成,3363_5,尿素液位及温度传感器总成,2,9,0.222222222
DDi50E190-60,尿素液位及温度传感器总成,3364_17,1127_1,1,98,0.010204082
DDi50E190-60,尿素液位及温度传感器总成,3364_17,171_3,1,98,0.010204082
DDi50E190-60,尿素液位及温度传感器总成,3364_17,2898_5,2,98,0.020408163
DDi50E190-60,尿素液位及温度传感器总成,3364_17,3364_7,8,98,0.081632653
DDi50E190-60,尿素液位及温度传感器总成,3364_17,4365_3,1,98,0.010204082
DDi50E190-60,尿素液位及温度传感器总成,3364_17,4365_4,1,98,0.010204082
DDi50E190-60,尿素液位及温度传感器总成,3364_17,518001_5,1,98,0.010204082
DDi50E190-60,尿素液位及温度传感器总成,3364_17,518111_5,1,98,0.010204082
DDi50E190-60,尿素液位及温度传感器总成,3364_17,520291_22,12,98,0.12244898
DDi50E190-60,尿素液位及温度传感器总成,3364_17,520519_2,9,98,0.091836735
DDi50E190-60,尿素液位及温度传感器总成,3364_17,520520_2,2,98,0.020408163
DDi50E190-60,尿素液位及温度传感器总成,3364_17,520521_2,17,98,0.173469388
DDi50E190-60,尿素液位及温度传感器总成,3364_17,520524_2,2,98,0.020408163
DDi50E190-60,尿素液位及温度传感器总成,3364_17,523000_4,9,98,0.091836735
DDi50E190-60,尿素液位及温度传感器总成,3364_17,523001_3,2,98,0.020408163
DDi50E190-60,尿素液位及温度传感器总成,3364_17,523004_4,5,98,0.051020408
DDi50E190-60,尿素液位及温度传感器总成,3364_17,523005_4,1,98,0.010204082
DDi50E190-60,尿素液位及温度传感器总成,3364_17,523010_1,2,98,0.020408163
DDi50E190-60,尿素液位及温度传感器总成,3364_17,523014_8,1,98,0.010204082
DDi50E190-60,尿素液位及温度传感器总成,3364_17,523036_8,15,98,0.153061224
DDi50E190-60,尿素液位及温度传感器总成,3364_17,523041_1,5,98,0.051020408
DDi50E190-60,尿素液位及温度传感器总成,3364_18,3364_17,1,2,0.5
DDi50E190-60,尿素液位及温度传感器总成,3364_18,520519_2,1,2,0.5
DDi50E190-60,尿素液位及温度传感器总成,3364_27,1761_9,1,13,0.076923077
DDi50E190-60,尿素液位及温度传感器总成,3364_27,3226_9,1,13,0.076923077
DDi50E190-60,尿素液位及温度传感器总成,3364_27,3364_17,1,13,0.076923077
DDi50E190-60,尿素液位及温度传感器总成,3364_27,3364_9,1,13,0.076923077
DDi50E190-60,尿素液位及温度传感器总成,3364_27,520277_4,1,13,0.076923077
DDi50E190-60,尿素液位及温度传感器总成,3364_27,520291_22,1,13,0.076923077
DDi50E190-60,尿素液位及温度传感器总成,3364_27,520524_2,1,13,0.076923077
DDi50E190-60,尿素液位及温度传感器总成,3364_27,523036_8,3,13,0.230769231
DDi50E190-60,尿素液位及温度传感器总成,3364_27,523041_1,1,13,0.076923077
DDi50E190-60,尿素液位及温度传感器总成,3364_27,尿素液位及温度传感器总成,2,13,0.153846154
DDi50E190-60,尿素液位及温度传感器总成,3364_4,3364_17,2,4,0.5
DDi50E190-60,尿素液位及温度传感器总成,3364_4,523000_4,1,4,0.25
DDi50E190-60,尿素液位及温度传感器总成,3364_4,523004_4,1,4,0.25
DDi50E190-60,尿素液位及温度传感器总成,3364_5,3364_18,1,2,0.5
DDi50E190-60,尿素液位及温度传感器总成,3364_5,520521_2,1,2,0.5
DDi50E190-60,尿素液位及温度传感器总成,3364_7,168_4,1,32,0.03125
DDi50E190-60,尿素液位及温度传感器总成,3364_7,3364_17,7,32,0.21875
DDi50E190-60,尿素液位及温度传感器总成,3364_7,3364_9,1,32,0.03125
DDi50E190-60,尿素液位及温度传感器总成,3364_7,520243_0,1,32,0.03125
DDi50E190-60,尿素液位及温度传感器总成,3364_7,520291_22,4,32,0.125
DDi50E190-60,尿素液位及温度传感器总成,3364_7,520520_2,1,32,0.03125
DDi50E190-60,尿素液位及温度传感器总成,3364_7,520521_2,2,32,0.0625
DDi50E190-60,尿素液位及温度传感器总成,3364_7,523000_4,4,32,0.125
DDi50E190-60,尿素液位及温度传感器总成,3364_7,523001_3,2,32,0.0625
DDi50E190-60,尿素液位及温度传感器总成,3364_7,523004_4,2,32,0.0625
DDi50E190-60,尿素液位及温度传感器总成,3364_7,523005_4,1,32,0.03125
DDi50E190-60,尿素液位及温度传感器总成,3364_7,523036_8,3,32,0.09375
DDi50E190-60,尿素液位及温度传感器总成,3364_7,523041_1,3,32,0.09375
DDi50E190-60,尿素液位及温度传感器总成,3364_9,1761_1,1,13,0.076923077
DDi50E190-60,尿素液位及温度传感器总成,3364_9,1761_9,5,13,0.384615385
DDi50E190-60,尿素液位及温度传感器总成,3364_9,3364_27,6,13,0.461538462
DDi50E190-60,尿素液位及温度传感器总成,3364_9,520524_2,1,13,0.076923077
DDi50E190-60,尿素液位及温度传感器总成,3513_4,518151_1,1,1,1
DDi50E190-60,尿素液位及温度传感器总成,3514_4,132_3,1,17,0.058823529
DDi50E190-60,尿素液位及温度传感器总成,3514_4,1761_17,1,17,0.058823529
DDi50E190-60,尿素液位及温度传感器总成,3514_4,27_4,1,17,0.058823529
DDi50E190-60,尿素液位及温度传感器总成,3514_4,3364_7,1,17,0.058823529
DDi50E190-60,尿素液位及温度传感器总成,3514_4,3513_4,1,17,0.058823529
DDi50E190-60,尿素液位及温度传感器总成,3514_4,4201_2,1,17,0.058823529
